"ID","PredictedProb"
108982,0.784
108991,0.644
108995,0.556
108996,0.598
108997,0.692
108999,0.87
109000,0.69
109004,0.62
109006,0.39
109007,0.648
109012,0.708
109014,0.576
109017,0.794
109018,0.772
109020,0.788
109021,0.708
109023,0.608
109024,0.562
109025,0.558
109026,0.786
109028,0.626
109029,0.61
109030,0.83
109032,0.75
109038,0.806
109040,0.548
109042,0.804
109044,0.692
109045,0.62
109046,0.604
109047,0.562
109053,0.68
109056,0.752
109058,0.5
109061,0.764
109063,0.594
109064,0.738
109065,0.746
109066,0.404
109067,0.814
109069,0.782
109070,0.58
109071,0.74
109074,0.664
109075,0.558
109076,0.602
109077,0.728
109082,0.702
109083,0.52
109086,0.69
109091,0.658
109092,0.838
109095,0.738
109099,0.494
109102,0.84
109103,0.648
109104,0.606
109108,0.87
109109,0.81
109110,0.638
109112,0.626
109113,0.55
109114,0.57
109117,0.676
109118,0.662
109124,0.644
109127,0.798
109135,0.718
109136,0.738
109137,0.75
109138,0.512
109139,0.576
109140,0.66
109141,0.56
109142,0.622
109143,0.698
109144,0.716
109145,0.874
109146,0.594
109148,0.688
109149,0.434
109153,0.872
109154,0.722
109157,0.644
109160,0.67
109161,0.758
109163,0.648
109165,0.65
109166,0.738
109168,0.85
109169,0.826
109174,0.756
109175,0.608
109176,0.782
109177,0.628
109179,0.632
109180,0.822
109181,0.594
109182,0.574
109183,0.782
109184,0.676
109186,0.524
109187,0.444
109189,0.518
109191,0.786
109197,0.576
109201,0.574
109202,0.872
109205,0.804
109206,0.842
109208,0.858
109209,0.638
109212,0.624
109214,0.636
109215,0.738
109219,0.648
109222,0.664
109223,0.56
109224,0.812
109228,0.704
109229,0.598
109231,0.786
109232,0.544
109234,0.514
109238,0.766
109241,0.47
109242,0.658
109244,0.72
109246,0.638
109248,0.848
109249,0.688
109250,0.632
109253,0.67
109256,0.456
109260,0.62
109263,0.732
109264,0.646
109265,0.7
109267,0.65
109268,0.63
109271,0.732
109272,0.73
109274,0.56
109275,0.794
109278,0.596
109280,0.626
109281,0.476
109282,0.542
109283,0.552
109284,0.624
109286,0.52
109287,0.75
109288,0.716
109289,0.664
109290,0.55
109291,0.618
109295,0.762
109301,0.776
109303,0.486
109304,0.812
109306,0.77
109307,0.65
109310,0.704
109311,0.512
109312,0.594
109313,0.506
109314,0.756
109317,0.658
109318,0.9
109319,0.834
109320,0.578
109321,0.576
109324,0.542
109325,0.692
109333,0.53
109334,0.532
109335,0.664
109337,0.69
109340,0.606
109344,0.5
109346,0.676
109347,0.632
109348,0.784
109349,0.628
109350,0.754
109351,0.546
109353,0.668
109355,0.682
109358,0.708
109361,0.47
109363,0.676
109366,0.822
109371,0.752
109373,0.852
109374,0.536
109376,0.528
109377,0.566
109380,0.712
109385,0.748
109386,0.356
109389,0.62
109392,0.558
109395,0.714
109398,0.37
109399,0.602
109400,0.632
109401,0.618
109402,0.71
109403,0.548
109405,0.752
109407,0.514
109408,0.7
109409,0.794
109410,0.59
109411,0.728
109412,0.482
109413,0.734
109418,0.576
109419,0.556
109420,0.654
109423,0.704
109424,0.878
109426,0.82
109427,0.694
109428,0.598
109432,0.844
109434,0.576
109440,0.504
109441,0.318
109450,0.638
109451,0.638
109453,0.736
109454,0.61
109457,0.642
109459,0.696
109461,0.712
109464,0.666
109465,0.832
109467,0.592
109468,0.704
109474,0.844
109477,0.762
109478,0.764
109479,0.614
109480,0.518
109482,0.52
109484,0.678
109487,0.428
109489,0.676
109490,0.602
109491,0.582
109493,0.588
109494,0.764
109495,0.464
109496,0.68
109498,0.59
109501,0.74
109502,0.628
109503,0.864
109504,0.724
109507,0.66
109514,0.632
109516,0.508
109517,0.75
109520,0.646
109521,0.568
109525,0.596
109527,0.642
109530,0.766
109532,0.69
109534,0.692
109535,0.696
109540,0.69
109545,0.848
109546,0.514
109547,0.524
109548,0.872
109553,0.638
109555,0.48
109556,0.5
109560,0.788
109562,0.74
109564,0.812
109565,0.83
109567,0.688
109569,0.604
109570,0.694
109572,0.622
109575,0.618
109576,0.622
109581,0.724
109582,0.618
109584,0.674
109586,0.498
109587,0.82
109588,0.698
109592,0.778
109595,0.79
109597,0.546
109599,0.654
109601,0.6
109602,0.484
109605,0.618
109606,0.662
109613,0.892
109614,0.642
109616,0.632
109617,0.63
109625,0.532
109632,0.696
109636,0.87
109644,0.322
109645,0.614
109647,0.856
109649,0.63
109650,0.616
109653,0.798
109657,0.716
109658,0.67
109659,0.766
109660,0.66
109662,0.588
109663,0.712
109664,0.728
109665,0.736
109666,0.702
109668,0.772
109669,0.494
109672,0.824
109674,0.418
109677,0.79
109678,0.524
109679,0.714
109681,0.59
109682,0.686
109683,0.624
109685,0.658
109687,0.658
109688,0.538
109689,0.744
109691,0.458
109693,0.62
109694,0.794
109697,0.776
109698,0.686
109699,0.806
109700,0.492
109701,0.822
109704,0.592
109706,0.846
109713,0.656
109714,0.56
109715,0.672
109716,0.57
109717,0.634
109718,0.708
109719,0.72
109720,0.632
109723,0.768
109725,0.678
109727,0.858
109729,0.604
109735,0.528
109736,0.424
109737,0.614
109739,0.674
109740,0.692
109741,0.838
109744,0.64
109747,0.67
109749,0.618
109750,0.68
109752,0.556
109754,0.81
109755,0.608
109759,0.498
109760,0.722
109764,0.618
109765,0.75
109766,0.6
109773,0.53
109774,0.592
109778,0.522
109779,0.456
109780,0.576
109781,0.54
109782,0.692
109784,0.646
109786,0.502
109788,0.546
109794,0.62
109796,0.496
109799,0.6
109803,0.854
109804,0.616
109805,0.652
109806,0.698
109807,0.664
109810,0.804
109816,0.648
109818,0.656
109819,0.668
109820,0.812
109822,0.51
109824,0.592
109825,0.552
109827,0.746
109829,0.52
109830,0.568
109831,0.626
109834,0.804
109836,0.672
109837,0.652
109842,0.63
109843,0.834
109845,0.536
109846,0.724
109848,0.628
109849,0.848
109853,0.702
109854,0.824
109856,0.508
109857,0.57
109859,0.662
109862,0.714
109864,0.63
109870,0.548
109871,0.734
109872,0.78
109873,0.826
109877,0.728
109879,0.88
109881,0.642
109884,0.82
109885,0.754
109894,0.782
109895,0.67
109901,0.752
109905,0.604
109907,0.674
109910,0.52
109911,0.556
109912,0.614
109913,0.606
109914,0.772
109915,0.434
109916,0.51
109917,0.62
109921,0.784
109922,0.67
109923,0.648
109924,0.562
109925,0.678
109927,0.658
109928,0.67
109931,0.69
109933,0.584
109934,0.554
109935,0.562
109942,0.694
109943,0.632
109944,0.712
109948,0.658
109952,0.652
109953,0.636
109954,0.732
109955,0.624
109960,0.648
109961,0.752
109962,0.652
109964,0.828
109967,0.754
109968,0.562
109969,0.816
109971,0.636
109972,0.588
109973,0.534
109976,0.734
109979,0.68
109980,0.826
109981,0.716
109985,0.43
109988,0.48
109989,0.74
109990,0.548
109992,0.59
109994,0.682
109996,0.62
110000,0.704
110001,0.654
110003,0.726
110005,0.748
110007,0.746
110008,0.568
110009,0.726
110010,0.534
110014,0.522
110015,0.664
110016,0.526
110017,0.73
110018,0.652
110020,0.714
110025,0.48
110027,0.57
110030,0.752
110031,0.58
110032,0.762
110033,0.556
110037,0.598
110041,0.532
110042,0.706
110044,0.706
110046,0.772
110047,0.47
110048,0.676
110049,0.796
110051,0.638
110053,0.466
110054,0.672
110055,0.602
110057,0.61
110059,0.538
110061,0.522
110065,0.644
110068,0.79
110069,0.602
110070,0.754
110072,0.738
110073,0.542
110074,0.452
110077,0.744
110079,0.768
110080,0.792
110083,0.564
110084,0.87
110088,0.644
110089,0.878
110094,0.566
110098,0.848
110099,0.66
110101,0.816
110102,0.764
110103,0.656
110104,0.75
110109,0.718
110110,0.868
110112,0.666
110114,0.698
110115,0.726
110116,0.658
110118,0.624
110119,0.572
110124,0.79
110125,0.39
110128,0.776
110130,0.89
110131,0.588
110133,0.692
110135,0.862
110138,0.5
110142,0.742
110144,0.658
110145,0.582
110147,0.696
110150,0.656
110153,0.678
110155,0.496
110157,0.636
110160,0.786
110161,0.6
110163,0.49
110165,0.652
110166,0.668
110167,0.814
110168,0.628
110169,0.412
110170,0.644
110175,0.73
110176,0.68
110177,0.84
110178,0.66
110181,0.73
110183,0.72
110184,0.836
110187,0.49
110188,0.704
110189,0.768
110190,0.742
110191,0.692
110194,0.668
110195,0.818
110196,0.66
110197,0.628
110199,0.644
110200,0.674
110201,0.448
110202,0.64
110203,0.628
110204,0.482
110209,0.538
110211,0.71
110212,0.764
110214,0.674
110215,0.688
110217,0.63
110225,0.698
110226,0.692
110228,0.728
110230,0.782
110231,0.688
110233,0.652
110234,0.696
110235,0.828
110236,0.724
110238,0.776
110244,0.71
110245,0.772
110247,0.83
110249,0.742
110250,0.824
110252,0.54
110253,0.43
110256,0.51
110262,0.602
110263,0.51
110264,0.6
110265,0.792
110266,0.82
110269,0.606
110272,0.75
110273,0.776
110274,0.702
110275,0.852
110276,0.618
110277,0.614
110278,0.572
110279,0.6
110281,0.63
110286,0.744
110287,0.634
110288,0.566
110290,0.534
110291,0.486
110292,0.764
110293,0.646
110296,0.798
110297,0.776
110298,0.73
110299,0.742
110301,0.816
110302,0.63
110305,0.718
110307,0.71
110308,0.614
110309,0.494
110311,0.774
110313,0.592
110314,0.716
110315,0.572
110317,0.676
110319,0.644
110320,0.736
110322,0.674
110324,0.63
110327,0.436
110328,0.712
110331,0.564
110332,0.59
110333,0.528
110334,0.474
110335,0.738
110336,0.716
110337,0.604
110338,0.71
110346,0.718
110347,0.834
110348,0.804
110349,0.704
110353,0.652
110358,0.484
110359,0.782
110360,0.67
110361,0.608
110363,0.564
110364,0.604
110367,0.576
110369,0.52
110370,0.482
110371,0.762
110372,0.68
110373,0.612
110375,0.602
110376,0.504
110377,0.598
110380,0.808
110382,0.864
110385,0.624
110386,0.708
110387,0.762
110388,0.652
110389,0.684
110390,0.79
110394,0.618
110395,0.804
110398,0.774
110403,0.682
110405,0.812
110406,0.788
110408,0.808
110410,0.48
110411,0.738
110413,0.6
110415,0.842
110416,0.782
110418,0.628
110419,0.528
110421,0.596
110428,0.904
110429,0.746
110430,0.486
110431,0.748
110433,0.696
110438,0.794
110440,0.812
110442,0.448
110444,0.376
110446,0.612
110448,0.584
110450,0.57
110451,0.782
110452,0.758
110453,0.714
110454,0.806
110455,0.752
110456,0.562
110457,0.72
110458,0.726
110459,0.678
110460,0.806
110465,0.65
110467,0.862
110468,0.544
110469,0.538
110470,0.698
110472,0.56
110473,0.628
110474,0.626
110475,0.76
110476,0.766
110479,0.76
110482,0.574
110483,0.808
110486,0.712
110490,0.616
110491,0.58
110495,0.628
110496,0.84
110497,0.772
110498,0.524
110499,0.782
110500,0.586
110503,0.634
110505,0.65
110506,0.75
110508,0.462
110510,0.636
110513,0.676
110520,0.62
110521,0.606
110524,0.622
110529,0.758
110530,0.614
110531,0.648
110537,0.682
110541,0.812
110542,0.63
110543,0.608
110545,0.686
110546,0.778
110548,0.632
110552,0.598
110555,0.534
110559,0.53
110560,0.608
110563,0.73
110565,0.596
110567,0.552
110568,0.706
110573,0.596
110576,0.568
110577,0.564
110579,0.636
110580,0.888
110583,0.674
110584,0.868
110585,0.602
110586,0.792
110588,0.838
110589,0.596
110592,0.682
110593,0.494
110594,0.662
110596,0.81
110601,0.658
110602,0.742
110603,0.802
110605,0.672
110607,0.68
110610,0.884
110615,0.744
110616,0.584
110617,0.618
110618,0.67
110621,0.654
110622,0.568
110623,0.776
110624,0.714
110626,0.53
110628,0.656
110630,0.552
110632,0.656
110640,0.5
110643,0.682
110644,0.588
110648,0.762
110655,0.486
110656,0.666
110657,0.728
110658,0.844
110662,0.636
110663,0.64
110664,0.614
110665,0.528
110666,0.446
110667,0.426
110670,0.61
110675,0.598
110679,0.566
110682,0.586
110683,0.798
110684,0.692
110685,0.574
110686,0.764
110687,0.496
110688,0.686
110689,0.694
110690,0.678
110693,0.656
110694,0.616
110696,0.506
110698,0.728
110699,0.704
110705,0.536
110707,0.778
110708,0.656
110709,0.726
110712,0.736
110715,0.62
110716,0.606
110718,0.848
110720,0.742
110721,0.714
110722,0.662
110725,0.676
110726,0.546
110727,0.65
110728,0.782
110729,0.576
110730,0.636
110732,0.776
110733,0.476
110736,0.638
110739,0.46
110740,0.524
110741,0.494
110743,0.734
110744,0.838
110745,0.636
110747,0.59
110749,0.816
110751,0.646
110752,0.636
110753,0.652
110755,0.632
110757,0.512
110760,0.658
110761,0.488
110762,0.696
110763,0.758
110764,0.63
110765,0.79
110767,0.812
110768,0.812
110772,0.606
110773,0.582
110774,0.654
110775,0.59
110776,0.506
110777,0.762
110778,0.718
110779,0.874
110781,0.554
110782,0.922
110783,0.802
110786,0.458
110791,0.616
110792,0.672
110793,0.662
110794,0.822
110796,0.446
110799,0.578
110800,0.69
110801,0.832
110802,0.596
110804,0.45
110805,0.534
110811,0.648
110813,0.666
110814,0.668
110817,0.534
110818,0.62
110819,0.636
110820,0.672
110826,0.638
110827,0.824
110829,0.764
110831,0.704
110832,0.778
110833,0.8
110834,0.712
110837,0.71
110841,0.51
110842,0.446
110844,0.676
110847,0.708
110848,0.764
110851,0.868
110852,0.614
110855,0.59
110856,0.784
110857,0.552
110858,0.602
110860,0.628
110864,0.386
110865,0.694
110866,0.61
110868,0.656
110870,0.758
110873,0.712
110881,0.518
110882,0.686
110885,0.662
110886,0.664
110887,0.676
110892,0.664
110893,0.568
110894,0.61
110895,0.56
110896,0.706
110900,0.682
110902,0.774
110909,0.744
110911,0.632
110914,0.622
110917,0.558
110918,0.658
110920,0.766
110922,0.728
110925,0.644
110927,0.682
110931,0.656
110935,0.75
110939,0.61
110944,0.872
110946,0.804
110948,0.648
110951,0.656
110952,0.602
110953,0.86
110956,0.788
110957,0.574
110960,0.718
110962,0.716
110966,0.696
110969,0.77
110973,0.66
110974,0.572
110975,0.61
110976,0.636
110978,0.644
110979,0.678
110980,0.73
110981,0.496
110984,0.47
110985,0.54
110989,0.58
110990,0.556
110991,0.702
110992,0.646
110995,0.666
110997,0.688
110998,0.398
111000,0.658
111001,0.586
111002,0.718
111005,0.682
111006,0.686
111007,0.554
111010,0.562
111013,0.62
111014,0.672
111015,0.72
111018,0.558
111022,0.454
111024,0.688
111025,0.592
111026,0.694
111027,0.64
111028,0.67
111031,0.564
111033,0.594
111034,0.804
111035,0.682
111036,0.608
111037,0.594
111040,0.812
111045,0.5
111046,0.618
111048,0.61
111051,0.716
111052,0.506
111055,0.654
111057,0.666
111059,0.81
111062,0.622
111064,0.82
111065,0.796
111066,0.734
111067,0.556
111068,0.608
111069,0.51
111074,0.768
111079,0.726
111080,0.606
111082,0.602
111083,0.658
111084,0.716
111085,0.662
111086,0.702
111090,0.78
111091,0.81
111092,0.686
111093,0.762
111096,0.852
111099,0.746
111100,0.546
111101,0.626
111102,0.642
111103,0.82
111104,0.532
111107,0.812
111108,0.572
111110,0.578
111112,0.858
111115,0.634
111116,0.69
111117,0.8
111119,0.638
111121,0.604
111126,0.8
111127,0.698
111128,0.74
111129,0.58
111130,0.814
111131,0.668
111134,0.564
111135,0.656
111136,0.582
111137,0.55
111140,0.514
111141,0.78
111143,0.44
111145,0.704
111146,0.552
111147,0.836
111148,0.704
111149,0.764
111159,0.67
111160,0.68
111163,0.638
111164,0.682
111168,0.84
111172,0.598
111179,0.66
111180,0.56
111182,0.672
111185,0.85
111189,0.45
111191,0.72
111194,0.838
111197,0.802
111198,0.76
111199,0.648
111201,0.544
111202,0.59
111204,0.784
111212,0.612
111216,0.652
111217,0.58
111219,0.706
111222,0.728
111224,0.584
111225,0.516
111226,0.57
111228,0.494
111230,0.598
111233,0.698
111236,0.706
111237,0.63
111240,0.65
111244,0.562
111245,0.632
111250,0.68
111251,0.684
111252,0.682
111253,0.658
111256,0.832
111257,0.852
111258,0.43
111260,0.748
111261,0.892
111264,0.71
111265,0.54
111267,0.764
111270,0.65
111273,0.908
111275,0.668
111276,0.602
111278,0.606
111279,0.754
111280,0.816
111281,0.672
111282,0.578
111286,0.738
111287,0.726
111288,0.536
111289,0.692
111290,0.6
111291,0.522
111292,0.67
111293,0.6
111294,0.646
111295,0.69
111297,0.75
111302,0.728
111303,0.506
111305,0.566
111306,0.67
111308,0.582
111312,0.714
111313,0.616
111315,0.734
111317,0.774
111319,0.754
111320,0.566
111326,0.618
111328,0.558
111329,0.568
111333,0.816
111334,0.676
111335,0.516
111336,0.562
111338,0.716
111339,0.61
111340,0.628
111341,0.656
111343,0.506
111345,0.684
111347,0.674
111348,0.642
111350,0.738
111352,0.61
111353,0.668
111356,0.538
111359,0.626
111364,0.694
111365,0.444
111366,0.594
111368,0.688
111369,0.848
111370,0.756
111373,0.682
111375,0.698
111377,0.706
111379,0.642
111388,0.684
111391,0.688
111392,0.72
111393,0.626
111395,0.588
111396,0.698
111397,0.58
111398,0.746
111399,0.582
111405,0.594
111406,0.628
111409,0.708
111410,0.664
111412,0.792
111413,0.736
111416,0.594
111419,0.546
111426,0.716
111429,0.62
111430,0.608
111431,0.738
111432,0.604
111436,0.604
111439,0.554
111440,0.634
111445,0.714
111447,0.734
111449,0.864
111450,0.656
111452,0.578
111454,0.832
111455,0.458
111457,0.638
111462,0.612
111464,0.686
111473,0.84
111478,0.676
111483,0.718
111485,0.66
111487,0.414
111489,0.606
111491,0.624
111494,0.596
111495,0.57
111497,0.704
111498,0.662
111499,0.44
111501,0.516
111503,0.57
111506,0.582
111507,0.83
111510,0.486
111511,0.546
111512,0.452
111513,0.594
111519,0.634
111521,0.464
111522,0.73
111523,0.768
111524,0.596
111525,0.574
111526,0.732
111527,0.672
111528,0.612
111530,0.538
111531,0.586
111532,0.592
111533,0.666
111534,0.668
111535,0.59
111537,0.786
111538,0.624
111540,0.712
111542,0.532
111543,0.638
111545,0.746
111549,0.692
111557,0.854
111559,0.466
111560,0.766
111561,0.788
111562,0.444
111571,0.87
111572,0.628
111576,0.76
111581,0.762
111583,0.45
111590,0.462
111591,0.686
111593,0.856
111599,0.708
111601,0.894
111602,0.646
111604,0.702
111608,0.678
111609,0.576
111610,0.768
111613,0.738
111614,0.53
111616,0.504
111619,0.718
111621,0.456
111622,0.538
111623,0.814
111625,0.85
111630,0.788
111631,0.722
111634,0.644
111635,0.6
111636,0.588
111639,0.678
111642,0.784
111645,0.816
111646,0.44
111649,0.868
111652,0.672
111653,0.508
111656,0.558
111658,0.554
111659,0.742
111663,0.628
111665,0.668
111666,0.608
111667,0.45
111669,0.728
111671,0.85
111672,0.732
111678,0.844
111681,0.72
111682,0.824
111683,0.612
111686,0.54
111687,0.84
111689,0.626
111692,0.824
111693,0.796
111694,0.642
111696,0.656
111697,0.638
111699,0.45
111701,0.87
111703,0.782
111708,0.766
111712,0.814
111716,0.372
111717,0.6
111719,0.662
111720,0.852
111728,0.71
111732,0.664
111737,0.538
111739,0.764
111740,0.868
111743,0.69
111746,0.356
111747,0.63
111748,0.782
111749,0.738
111752,0.6
111753,0.648
111754,0.774
111755,0.524
111756,0.712
111759,0.724
111760,0.528
111761,0.756
111762,0.608
111763,0.65
111766,0.414
111767,0.652
111768,0.594
111772,0.802
111773,0.68
111774,0.706
111778,0.732
111779,0.876
111782,0.716
111786,0.446
111788,0.646
111789,0.818
111791,0.706
111793,0.71
111794,0.6
111798,0.746
111800,0.674
111802,0.61
111804,0.794
111805,0.682
111806,0.794
111809,0.734
111810,0.702
111811,0.578
111812,0.686
111820,0.5
111821,0.678
111822,0.658
111823,0.57
111826,0.618
111829,0.76
111831,0.83
111832,0.72
111834,0.608
111838,0.768
111839,0.556
111841,0.624
111845,0.776
111846,0.562
111849,0.736
111850,0.376
111851,0.638
111853,0.492
111854,0.6
111855,0.844
111858,0.586
111860,0.646
111861,0.76
111862,0.662
111864,0.854
111865,0.588
111866,0.78
111874,0.59
111876,0.686
111877,0.566
111878,0.358
111886,0.782
111887,0.584
111890,0.82
111891,0.67
111892,0.702
111893,0.794
111894,0.7
111895,0.706
111896,0.486
111899,0.668
111900,0.892
111901,0.68
111904,0.762
111907,0.852
111909,0.788
111910,0.69
111914,0.638
111918,0.328
111924,0.562
111925,0.654
111926,0.796
111927,0.66
111928,0.666
111931,0.648
111932,0.76
111934,0.656
111938,0.64
111943,0.632
111944,0.718
111945,0.558
111947,0.756
111948,0.782
111950,0.688
111952,0.566
111953,0.488
111954,0.76
111955,0.75
111959,0.54
111963,0.618
111964,0.634
111965,0.54
111966,0.462
111969,0.804
111972,0.726
111974,0.644
111975,0.69
111977,0.724
111978,0.786
111979,0.782
111980,0.746
111985,0.726
111987,0.732
111988,0.698
111989,0.674
111990,0.706
111991,0.838
111992,0.79
111993,0.758
111994,0.706
111998,0.558
111999,0.58
112000,0.622
112002,0.526
112005,0.676
112007,0.572
112009,0.652
112011,0.572
112018,0.766
112020,0.69
112022,0.72
112023,0.536
112024,0.48
112025,0.83
112030,0.608
112032,0.628
112034,0.634
112037,0.804
112040,0.738
112041,0.848
112043,0.45
112044,0.538
112047,0.524
112048,0.528
112054,0.42
112055,0.354
112056,0.586
112058,0.658
112059,0.558
112062,0.75
112065,0.748
112068,0.698
112070,0.696
112071,0.874
112073,0.84
112075,0.608
112079,0.712
112082,0.516
112086,0.85
112087,0.598
112089,0.646
112091,0.66
112095,0.484
112096,0.686
112100,0.604
112101,0.724
112102,0.758
112103,0.756
112106,0.782
112107,0.784
112108,0.626
112111,0.55
112112,0.814
112114,0.67
112115,0.866
112116,0.602
112117,0.736
112119,0.872
112120,0.69
112121,0.53
112123,0.85
112127,0.788
112128,0.74
112130,0.686
112135,0.622
112136,0.674
112137,0.642
112138,0.62
112139,0.672
112142,0.518
112143,0.822
112145,0.486
112148,0.63
112149,0.638
112152,0.534
112153,0.736
112154,0.628
112155,0.566
112156,0.784
112158,0.62
112161,0.82
112163,0.7
112164,0.382
112165,0.624
112167,0.83
112170,0.818
112174,0.562
112178,0.844
112179,0.566
112184,0.586
112186,0.522
112187,0.848
112188,0.732
112189,0.648
112190,0.486
112191,0.41
112194,0.558
112195,0.562
112196,0.47
112197,0.686
112203,0.496
112208,0.47
112209,0.772
112211,0.63
112213,0.87
112217,0.462
112218,0.65
112219,0.784
112221,0.614
112223,0.61
112224,0.632
112227,0.718
112232,0.522
112233,0.582
112234,0.732
112235,0.812
112237,0.628
112239,0.468
112245,0.698
112247,0.642
112251,0.638
112254,0.466
112256,0.628
112259,0.798
112262,0.676
112263,0.586
112264,0.688
112265,0.632
112270,0.852
112272,0.444
112274,0.53
112276,0.722
112277,0.704
112278,0.596
112280,0.622
112285,0.746
112286,0.742
112289,0.644
112291,0.754
112292,0.626
112293,0.558
112297,0.492
112299,0.642
112300,0.692
112302,0.742
112304,0.874
112306,0.808
112312,0.64
112314,0.68
112315,0.626
112318,0.782
112319,0.702
112324,0.484
112329,0.582
112330,0.642
112334,0.678
112335,0.62
112338,0.55
112343,0.568
112346,0.848
112349,0.654
112351,0.67
112352,0.534
112354,0.666
112357,0.732
112358,0.662
112360,0.546
112361,0.862
112363,0.788
112365,0.608
112366,0.46
112368,0.636
112369,0.542
112372,0.618
112374,0.758
112376,0.656
112378,0.664
112380,0.588
112382,0.652
112384,0.628
112386,0.854
112388,0.67
112389,0.614
112394,0.498
112401,0.616
112403,0.846
112405,0.432
112407,0.522
112409,0.462
112410,0.758
112411,0.654
112413,0.74
112415,0.822
112416,0.6
112417,0.762
112418,0.752
112423,0.626
112425,0.602
112428,0.584
112429,0.63
112432,0.858
112433,0.706
112438,0.62
112440,0.638
112441,0.63
112442,0.31
112443,0.462
112444,0.692
112447,0.702
112450,0.454
112451,0.55
112453,0.568
112454,0.714
112458,0.664
112459,0.844
112462,0.658
112464,0.71
112466,0.768
112472,0.632
112474,0.56
112475,0.556
112477,0.64
112483,0.798
112487,0.8
112488,0.62
112490,0.598
112491,0.482
112493,0.642
112495,0.802
112498,0.686
112499,0.582
112501,0.54
112502,0.726
112503,0.684
112505,0.682
112507,0.406
112508,0.384
112509,0.56
112510,0.694
112511,0.894
112512,0.668
112513,0.646
112515,0.736
112516,0.728
112518,0.876
112521,0.74
112522,0.718
112524,0.548
112526,0.772
112528,0.66
112529,0.58
112530,0.744
112531,0.632
112532,0.584
112533,0.684
112535,0.682
112536,0.612
112537,0.674
112538,0.786
112539,0.686
112540,0.726
112543,0.582
112544,0.8
112545,0.72
112546,0.676
112547,0.698
112548,0.748
112550,0.738
112551,0.638
112552,0.64
112553,0.542
112557,0.656
112558,0.562
112559,0.734
112560,0.854
112561,0.604
112563,0.622
112565,0.586
112566,0.572
112574,0.762
112575,0.594
112578,0.678
112583,0.714
112585,0.402
112586,0.652
112587,0.512
112588,0.556
112593,0.714
112597,0.78
112598,0.664
112599,0.726
112602,0.858
112603,0.71
112605,0.498
112606,0.376
112612,0.63
112614,0.66
112616,0.768
112617,0.696
112618,0.76
112621,0.678
112622,0.692
112623,0.66
112624,0.71
112625,0.746
112628,0.73
112629,0.702
112630,0.792
112631,0.716
112632,0.802
112633,0.85
112636,0.758
112637,0.684
112639,0.622
112640,0.588
112641,0.728
112644,0.614
112645,0.828
112646,0.818
112647,0.544
112650,0.582
112653,0.508
112654,0.732
112655,0.588
112656,0.682
112657,0.618
112658,0.732
112659,0.736
112661,0.854
112662,0.658
112664,0.614
112665,0.64
112667,0.522
112668,0.614
112673,0.604
112674,0.456
112678,0.746
112679,0.73
112680,0.416
112684,0.542
112685,0.606
112686,0.63
112687,0.542
112690,0.524
112691,0.728
112692,0.584
112693,0.716
112702,0.786
112703,0.552
112704,0.75
112705,0.81
112707,0.698
112710,0.676
112712,0.608
112715,0.708
112716,0.632
112719,0.606
112721,0.672
112722,0.596
112723,0.648
112724,0.742
112729,0.414
112733,0.666
112735,0.828
112736,0.592
112737,0.632
112739,0.822
112742,0.866
112744,0.814
112746,0.664
112747,0.364
112750,0.654
112751,0.45
112752,0.64
112754,0.622
112755,0.644
112758,0.706
112761,0.63
112762,0.508
112765,0.71
112766,0.66
112768,0.596
112769,0.888
112771,0.578
112772,0.59
112773,0.608
112774,0.702
112777,0.688
112780,0.504
112781,0.646
112782,0.444
112783,0.582
112786,0.62
112789,0.644
112791,0.758
112792,0.67
112794,0.692
112795,0.652
112797,0.846
112798,0.622
112799,0.612
112800,0.818
112801,0.402
112802,0.476
112803,0.654
112804,0.664
112806,0.762
112807,0.772
112810,0.554
112811,0.756
112813,0.664
112823,0.646
112824,0.58
112825,0.504
112827,0.586
112829,0.794
112830,0.64
112831,0.78
112838,0.686
112841,0.78
112842,0.656
112843,0.456
112846,0.634
112851,0.656
112853,0.632
112856,0.656
112859,0.668
112865,0.816
112869,0.594
112870,0.596
112871,0.684
112873,0.556
112874,0.72
112875,0.59
112876,0.714
112877,0.746
112878,0.844
112879,0.518
112882,0.45
112883,0.72
112886,0.62
112891,0.524
112893,0.642
112894,0.798
112895,0.702
112897,0.618
112900,0.64
112902,0.828
112906,0.714
112909,0.666
112911,0.578
112912,0.548
112913,0.656
112914,0.388
112917,0.85
112919,0.616
112921,0.634
112923,0.674
112925,0.752
112926,0.78
112928,0.688
112934,0.478
112935,0.814
112936,0.536
112937,0.838
112938,0.73
112939,0.506
112940,0.744
112942,0.732
112945,0.544
112946,0.872
112948,0.842
112952,0.588
112953,0.746
112955,0.486
112956,0.674
112957,0.696
112958,0.814
112960,0.708
112961,0.552
112962,0.53
112964,0.732
112965,0.634
112967,0.516
112968,0.86
112972,0.444
112973,0.63
112974,0.618
112976,0.634
112977,0.646
112978,0.696
112979,0.602
112982,0.688
112984,0.742
112986,0.466
112989,0.598
112990,0.718
112991,0.518
112992,0.754
112993,0.582
112994,0.542
112997,0.48
112998,0.704
112999,0.76
113001,0.676
113004,0.88
113005,0.758
113006,0.706
113009,0.56
113012,0.65
113015,0.63
113017,0.38
113019,0.76
113020,0.72
113021,0.718
113022,0.808
113026,0.416
113027,0.564
113032,0.778
113034,0.504
